mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,label
-511.7177734,22.35494232,2.577500343,2.919958591,12.36982727,7.83743763,-3.579413176,-1.167775989,10.70530701,12.84798431,6.055262566,6.602299213,15.82469559,19.14845467,11.63580894,4.574552059,6.164178848,10.23512363,8.184715271,2.79692626,3.180630207,9.824777603,13.37668037,9.298910141,4.695786476,6.000665665,8.670248032,6.233962059,1.807811856,2.136131763,6.220283508,8.077302933,6.448041916,4.951475143,5.562485695,6.757442951,6.447052479,4.507251263,3.17935729,4.381157398,6.255726814,5.557907104,3.660293102,4.687946796,7.368151188,6.178423405,1.444886446,-0.357067347,2.143071175,2.866130352,-0.5622738,-2.382999897,1
-510.0209961,22.22489929,-0.1761204,2.812674284,15.89987373,10.49323559,-3.365085125,-0.600909889,12.13627338,12.97951412,5.365354061,7.065908432,16.39909363,18.55076981,12.23384476,7.509336472,7.283734322,7.051250458,5.326115608,4.342880249,5.797361851,9.627287865,12.76937485,10.85527611,5.310053825,3.257179499,6.267083168,7.371279716,3.468223333,0.943517923,4.18896389,8.1587677,7.394675255,4.40286684,4.424055099,7.47599411,9.09872818,6.330236435,1.372093558,-0.633686244,1.941428065,5.03024292,5.434557915,5.416880608,6.735336304,5.960432053,1.423124671,-1.709755421,0.313101232,3.294719696,2.843290806,1.424783707,1
-508.3306274,24.776577,2.294934988,4.502702713,16.88182068,11.51349258,-2.093481064,0.586240292,13.25597,14.2865963,6.574320793,7.476519108,15.75724983,17.56072617,12.07150841,8.162446022,6.611724377,3.456153631,1.42187345,4.526726246,9.243897438,10.33478165,8.609603882,7.047051907,5.592695236,3.669202328,2.45503211,2.268125296,1.853025913,1.300481677,2.160084724,4.183909893,5.069461346,4.227073669,4.169052601,6.37203598,7.73585701,4.503146172,-1.055309653,-2.564634562,1.291757941,5.106122971,5.532574654,5.114478588,5.426805496,3.989105701,0.592214823,-1.039720535,-0.153865218,0.248603582,0.391007423,2.9411695,1
-510.5473938,22.45945358,0.927688837,3.108873367,16.08976364,11.87268734,-2.855484486,-3.319368362,8.255634308,11.51674938,6.349799156,8.11374855,15.99369907,16.40704346,9.399562836,5.97596693,6.724829674,4.804750443,2.459241629,5.543849468,9.383001328,6.821692467,2.518251896,4.344572067,8.533361435,7.013051987,1.896722794,0.302168161,1.858999252,2.301900148,2.653162479,5.125497341,6.516578674,4.253723145,2.425988436,4.215548038,5.265886307,1.88848877,-1.209649205,1.11403501,5.413365364,6.097789764,4.747113228,5.445732117,6.426781178,4.09559536,0.643011034,0.084959328,0.764321327,-0.888362646,-2.737390995,-0.392554045,1
-508.227478,22.84803391,-0.847573221,4.807762623,19.34815788,11.8928299,-2.991443396,-0.247887403,9.720907211,8.59929657,4.768263817,10.50452232,17.1752491,14.67975616,9.408518791,8.735707283,8.502889633,5.004201412,3.135102749,6.017661095,8.477973938,6.288496494,3.23640132,3.849633217,5.799527168,5.021075249,2.806229115,2.214862347,2.544911861,2.313643456,2.565081358,3.664596796,4.117874146,4.010344505,4.294757366,3.694391489,1.452409983,0.111273706,1.320204377,3.227282286,4.467020035,5.55195713,5.849551201,4.405345917,2.600629807,1.932705402,1.700582266,1.033814669,-0.116605699,-1.779644728,-2.38224268,0.765736222,1
-504.4588013,22.89117432,-7.362542629,1.237429023,21.62514877,12.82513046,-6.231087208,-2.55735302,10.13325882,8.303571701,3.653130054,10.98449516,17.51646042,12.71182251,7.986552238,9.641234398,8.245890617,2.73197937,3.053647518,7.881117344,7.372730732,3.878011227,5.824854851,9.063920975,5.605690956,0.737358868,2.54943037,5.788140297,2.915891171,-0.752037406,2.090740919,6.828809738,6.72475481,4.6714468,4.808729172,4.458041668,2.21996212,2.086631775,4.369768143,4.334651947,2.210115671,3.045130253,6.520916462,7.591414928,5.653082848,3.944078684,2.735018015,0.446670264,-1.788178205,-1.739938736,0.69965589,4.064797401,1
-503.8329163,23.9288063,-8.630480766,-4.552884102,16.55083275,14.56972885,-0.436962485,1.349222541,11.33672523,6.909630299,-2.049010754,4.103762627,16.31244278,16.97826385,10.77313995,8.354259491,5.920694351,0.712365687,1.238039136,8.353652954,10.38568878,5.028963089,2.734591484,5.317028999,4.433588028,1.12380147,3.928623199,9.533584595,7.200726509,-0.394590944,-1.008479595,5.84480381,9.542642593,6.857526779,4.080401897,3.991473913,3.789792061,2.99607873,3.331259012,3.6933074,2.437066078,1.423782825,2.853408813,5.229551315,5.684009552,3.813059568,1.583376884,0.873454809,1.404335976,1.272009373,0.518872142,1.913032532,1
-504.7417297,25.46521759,-4.458096981,-4.146795273,12.12033272,11.32049847,0.47844559,3.120619774,10.77546501,3.705404282,-7.221218109,-0.710846007,15.22755814,19.17816544,12.47209549,9.42448616,9.43560791,5.032973289,1.592998147,6.203920364,10.96434784,6.609541893,-0.160091341,0.712150156,5.089071274,4.348262787,1.301365256,2.885982037,6.576102734,6.226966858,3.739615917,4.53826189,7.478698254,7.689223289,4.991630554,3.180493832,3.909548283,5.324721336,5.100289345,3.132622004,1.774502993,2.84733057,4.698560715,4.620449066,3.237746239,2.848064423,3.059712648,2.380164862,1.754120827,2.265179873,2.623528481,2.566679955,1
-508.4623413,23.7307663,-0.798825979,-0.611661196,10.78793335,5.9357934,-5.593064308,-0.660352111,11.19001389,7.539787292,-3.388705254,0.783111572,14.87903023,17.77190781,10.3434248,8.56227684,11.95149612,8.929638863,2.112860203,1.968256235,5.595205307,4.31749773,1.973797321,5.908305645,10.3693161,6.801587582,0.578854084,1.441675425,6.657221317,7.853669167,5.911876678,6.472054482,8.253808975,6.819374084,3.81291461,3.615504742,5.64459753,6.385643005,5.109576225,3.51162076,3.05767417,4.514902115,6.991614342,7.608454227,5.258298874,2.905903816,2.91468811,3.255074024,1.930526018,1.065500736,2.550222397,4.050515652,1
-510.8556519,23.28211212,3.19045496,3.70928812,13.1329155,8.039790154,-3.102958679,0.763154507,12.56072044,11.97178841,3.884023428,7.138390541,18.10669518,18.25230026,8.234241486,4.478613853,8.879112244,8.803902626,2.165748358,-1.064230204,1.463618398,3.231612921,3.6206007,6.900575638,10.35190201,8.205032349,3.466057539,3.083959103,5.727507591,5.643159866,3.90323019,5.272953033,8.248130798,7.829678059,4.627750874,3.025560856,3.479848146,3.522966146,3.425231695,4.92018652,6.849349976,7.014027596,6.204294682,6.412917137,6.986550331,5.94570446,3.641388178,2.224293709,2.365020275,2.809573174,2.834574461,3.175174236,1
-512.1820068,22.10365677,3.421498775,5.715693951,17.59724045,13.61313248,-0.376000702,-0.488135993,11.8146286,14.80500221,6.297976971,5.016533852,15.14213181,19.81777954,11.78401661,4.34528923,6.784360409,10.49029922,6.613823414,0.443594038,0.205648541,4.105452061,6.063042641,5.458752155,4.9135952,4.734779358,4.371675491,4.692845821,5.557524681,5.169372559,3.906861782,4.538764,6.885604382,6.904431343,3.292085171,0.391405433,1.699568152,4.773996353,5.886275291,5.674668789,6.299928665,6.739456177,5.41011858,4.281220436,5.555232048,6.933315277,5.11273098,1.6927526,0.703144073,2.338809013,3.904196978,4.866493702,1
-509.6719055,22.98508263,-0.008000731,2.017533302,17.07291031,13.93956757,-3.508495569,-6.369720459,8.318632126,15.83453751,8.06615448,3.667404175,12.31837082,19.81266022,15.01901722,6.79600811,5.79938221,8.474861145,7.386035919,3.521780491,1.553757429,2.62330389,5.734765053,8.936488152,8.499494553,3.771948814,0.912460566,4.499612331,9.129493713,7.699211121,3.449131727,4.044875145,8.060926437,8.111257553,4.126174927,2.601856232,4.709411621,5.420503616,3.302736759,2.0236094,2.861445427,3.638511181,4.241779327,6.277079582,8.323511124,7.546974182,4.635963917,2.195595741,0.519067883,-0.701521158,0.191622019,3.298895359,1
-509.9609985,21.82584381,-2.091153383,0.691188157,17.47135735,14.51707649,-4.963279724,-9.660180092,5.812423229,15.97481918,9.721673012,4.257551193,10.99590683,18.09282875,14.21600151,6.073126793,3.794732571,6.135175228,7.365652084,6.271003723,3.703950167,0.884971976,1.553538799,7.117857933,11.0650692,7.482621193,2.065867186,4.005308151,10.39774799,10.88565063,5.240914822,3.221998215,7.634711742,10.44087315,7.009361744,2.639650822,2.217747211,3.151423931,2.006855488,0.413682461,0.918147802,2.786887169,4.637622356,6.608516693,8.029332161,6.991510391,3.712350845,0.914971352,-0.102490783,-0.69481504,-1.569621801,-1.326888204,1
-509.6886292,22.60687637,-0.206349701,0.992099047,15.08240986,14.04048538,-3.309513092,-8.72413063,5.716101646,15.82384014,11.84366608,6.28010273,8.775917053,14.3820591,12.53027153,7.888326645,7.880667686,7.138846397,4.280913353,2.400995731,2.162518978,2.990808964,1.993632436,2.829826117,7.875151634,9.295404434,6.27321434,4.1061306,4.750490189,6.994596481,5.324977875,1.916917562,3.464800358,6.739767075,8.124263763,6.743723869,3.352851868,2.224123001,1.99902463,1.569913387,3.353323936,4.739840508,5.358307838,6.343191147,6.562259674,6.76650238,4.421250343,0.095569849,-0.267512143,1.716092467,2.303748131,1.22338295,1
-507.3577271,24.71192169,1.828808784,-0.27348119,7.819399834,10.46791744,0.103483796,-3.605197906,7.051792622,9.705121994,7.113894939,8.053682327,9.007816315,12.25883865,10.39457512,6.707457066,9.481909752,7.254921436,3.594038963,3.736274481,1.869771481,4.842052937,7.632264614,5.08437252,5.668080807,4.741095543,4.212638855,6.232447624,2.699234009,2.433698654,5.252317429,2.908973932,3.725087166,6.948042393,10.61769485,13.37161255,5.860666275,-1.080415249,0.191663653,1.000550508,3.503493309,4.739693642,2.907378674,3.976667643,2.919244051,2.96336174,6.293318272,3.511098623,0.230522543,0.148742855,0.297591507,3.321793795,1
-510.7025146,22.95777512,1.148614764,0.461616755,12.26541233,11.45694923,-0.036750317,-2.127887726,6.396988869,10.13293743,6.691941261,7.201057434,12.92026329,14.01704597,8.600223541,4.881857872,6.093183517,7.155807972,5.225822926,3.248974323,3.762929201,5.924785614,7.783614159,7.840927124,5.9572258,4.127982616,4.154634476,4.875743866,4.459465027,3.79253912,4.324069977,5.011811256,4.964099884,6.041290283,8.950600624,10.05311394,6.332278252,0.744805932,-1.47348392,0.365705729,2.827135086,3.763038397,3.983350754,4.517703056,4.9976511,4.794086933,4.041578293,3.037760496,1.559270144,-0.381291151,-1.529640913,-0.475737453,1
-511.6281738,19.56565666,0.984323859,5.569002628,12.51683998,10.03177547,2.950403452,0.41879797,9.844198227,13.49262428,4.531926155,7.931067467,18.86683083,15.08018208,7.952795506,5.481509209,2.130534172,3.981378317,5.884164333,2.446167231,5.11320591,8.203917503,5.082766533,7.579745293,8.965187073,2.428728342,2.448423147,4.619179726,0.949341238,3.07568717,6.787365913,5.14931488,7.002990723,6.946368217,2.590583801,5.327026367,6.749844551,1.566995382,1.492294431,1.264050126,-1.245839119,4.525809288,8.78074646,5.871624947,6.505447865,5.353579044,0.967098951,2.956430674,2.986085892,-1.411668539,-0.231182575,0.688673973,1
-511.7088928,17.83883286,2.595925331,10.47439384,9.733261108,6.046200275,6.806489468,2.891310692,9.102664948,15.13084602,5.072048664,7.489046097,18.83307648,12.89140129,8.731297493,8.798744202,-0.695955634,0.444929957,6.796602249,0.98922658,3.58610487,9.443428993,3.663183212,8.162799835,13.45265102,1.189280391,-1.061668515,6.009822845,1.91135478,3.346308231,7.856813908,2.453925848,4.72897625,8.023797035,0.944579482,4.536383629,10.24679852,1.955163479,0.164883494,2.735722065,-1.607152462,3.518428087,10.20117855,5.577958107,5.907726765,6.143158913,-1.478194237,0.334730387,4.057992458,-1.379236341,-1.158160686,1.021348596,1
-512.703125,16.60531425,2.553381681,10.1589613,6.903349876,4.870584488,9.363641739,3.773646593,8.673078537,16.68858337,3.648167849,2.654328823,17.39393997,13.48460007,9.503227234,13.55431652,4.284089565,1.839470744,8.375240326,0.911570728,1.873367667,13.33780479,7.830959797,5.11972332,11.23854256,2.189552784,-2.616950512,5.179519653,3.088815928,4.280006409,11.10882568,3.314403057,0.690461874,9.293138504,4.79354763,1.618463516,8.895991325,4.930055618,-1.260170221,0.185602844,-2.823475599,-0.193178713,8.60262394,5.267940521,2.698329926,8.125952721,3.876062155,-1.348295212,2.405716658,1.602024078,-0.64115417,1.79246664,1
-513.6013794,17.01501083,2.814118624,10.09794426,10.06616211,6.058075428,7.501114845,4.924803734,9.667568207,15.87876701,4.638846397,2.367647648,16.39971924,13.08134174,3.751065254,7.723759174,4.513930321,-0.393306613,5.96850872,4.979663372,3.238893986,11.87637711,8.825629234,0.891663074,6.127943993,4.523008823,-2.753321648,1.969477296,2.098978996,-2.037153721,6.1353302,8.564880371,2.722242117,7.850931168,9.587955475,2.809687614,5.879608631,6.601347923,-1.730927229,-0.509706795,1.742028594,-2.900695801,1.215249538,6.023634911,3.145870209,6.841522217,8.460918427,-0.565379679,-1.640698671,1.791520596,-2.156157732,0.015629649,1
-510.109436,22.25043488,5.867583275,11.37171173,14.12860012,9.586870193,8.064106941,7.56141758,12.60208225,15.70326805,5.952032566,5.707487106,18.88819504,15.40867138,3.472477674,5.13716507,5.469223022,1.262516737,4.583742619,5.785738468,4.821474075,9.101944923,5.736801147,-0.828675449,4.475509644,6.388350964,-0.388123155,-0.417927444,-1.106836081,-5.692933083,0.428958505,7.818238735,6.569463253,8.49546814,8.880630493,1.686541438,1.093873739,3.610897541,-0.694028556,-0.410171211,3.184604406,-0.210207522,-0.340802968,4.790081978,5.070199966,5.513093948,5.999572277,0.008390784,-1.666109681,2.571888447,-0.037977993,-2.427749872,1
-504.6859741,23.61470032,-0.502822459,6.79232502,11.82988358,5.580859184,6.649463654,7.612302303,7.956477165,13.9625721,10.20954037,3.381323814,13.986269,20.29490662,8.476159096,5.940054893,11.42842293,3.596994638,-0.964109182,8.2032547,9.823730469,3.842353344,4.256887436,5.035894394,3.926123619,6.209049225,5.102609634,0.213450849,0.54046464,2.243349075,1.134902,3.88380456,9.363132477,9.939042091,6.46217823,3.50899148,2.55758357,2.232245445,0.331747413,-1.412816286,-0.893230498,0.090580136,2.356283903,6.664418221,8.136396408,6.193673611,4.411041737,1.733421087,0.106990814,2.333301306,1.724505782,-1.770775318,1
-491.7884521,27.41823006,-8.726034164,11.13166046,20.11944199,2.982373953,6.733139992,10.67383862,-1.632962465,8.232307434,23.34697342,8.331144333,3.68682766,23.76659203,18.819767,-0.290210485,7.612859726,12.3197794,-5.231887341,-4.701145649,11.25777149,6.21588707,-2.831170082,5.449012756,8.010540009,-0.225324303,0.708625734,4.509584427,0.312644482,-0.145790339,5.565834999,6.384171486,4.040124893,4.589853287,5.501286507,5.450801849,4.798787117,1.327094674,-3.061903954,-3.443175316,-0.011665344,3.569614172,5.338004589,5.867105484,6.336803436,5.901309013,4.072161198,3.292701244,3.136442184,-0.057095051,-3.585422993,-1.377304316,1
-470.9653931,34.51732635,-31.71136475,-4.825005531,27.09288025,13.08668327,11.26844788,13.2670269,-9.68775177,-4.558562279,31.25143051,27.44049644,1.724754214,11.23861599,21.03049469,3.337979317,3.250439167,17.7900753,3.014549971,-14.13334942,1.861838579,15.30188656,5.435051441,2.99987483,9.969242096,4.050831318,-3.498332977,1.730513453,5.387052536,0.83271122,0.120364286,5.32235527,8.180294037,6.241353989,3.175652504,2.846447706,3.486015081,0.101300955,-3.923813105,-1.718989134,2.92992878,4.076097965,4.39036417,5.182358742,3.946481705,3.196568727,4.376813889,3.092463017,0.35314846,1.179831982,2.299301863,-0.365415812,1
-468.5935669,33.93375778,-42.37754059,-18.64837456,25.36450577,18.46076012,8.136723518,7.22376442,-10.93257618,-9.276281357,29.30466843,39.56572723,6.234095097,-5.421840668,12.77324295,12.84132957,3.037393093,10.62852383,8.594182968,-10.63235378,-3.813738346,22.71776772,19.12929153,-2.073971748,0.285548896,10.56793022,4.927342892,-0.302087784,3.022367954,3.565994263,4.025690556,8.462891579,9.736206055,7.423989296,4.704694748,0.880328059,-0.270032763,1.967137694,0.860269308,-1.3615942,2.67388916,8.437606812,8.502010345,5.550550938,4.643278122,4.921729088,3.383920908,0.956254065,0.637357891,1.539463997,1.570997477,1.668109655,1
-478.9657593,29.99168777,-35.76728821,-18.62201691,22.83210373,22.23803329,6.771161079,-1.35364604,-11.32203865,-4.87293005,28.43697357,44.56349945,14.49328423,-16.39035225,-5.345704079,15.59749794,11.08882523,2.856046677,4.210049629,-0.706471205,1.317699432,20.95088959,22.73245621,-1.111482978,-8.012770653,7.452669144,10.73760223,-0.255840361,-2.39787364,6.569291115,11.2865181,6.148895264,3.24152565,8.061743736,6.744039059,-1.419400454,0.292178214,6.397407055,1.887998819,-2.306218147,4.211103916,9.789247513,7.595042706,3.271132469,1.628096342,4.11128521,5.26783371,0.335547149,-3.239243031,-1.37905395,0.2566908,2.570183277,1
-478.3640442,32.85053635,-35.73719788,-26.34738541,19.95404816,30.96430969,12.00963593,-5.450860977,-11.90262032,-3.705481291,18.30401802,34.31001663,22.36123657,-3.715604782,-7.584093571,8.721775055,12.98207951,5.978922844,5.910984993,5.313353539,1.861376643,9.673279762,17.84872055,8.042894363,-3.308588266,3.006895065,12.15677452,6.046489716,-3.855838299,0.949681163,11.76264095,9.988700867,3.54810524,6.295712471,6.929820538,-0.067721665,1.476328731,8.757489204,3.764188528,-4.301843643,1.726659775,10.94275188,7.962020874,0.182246685,1.054697514,7.673501015,6.427778244,-2.921236753,-5.603116035,-0.104354978,1.214948416,-0.069492713,1
-487.3404236,26.57718277,-30.9842186,-20.55095291,17.70843887,28.07846832,17.51809692,1.29204607,-11.29796791,-5.105356693,13.22817802,21.98065186,16.94822502,7.139857292,2.097907782,5.58330822,9.399833679,8.500953674,8.448350906,7.656124592,3.349245787,4.751391411,11.58643055,9.922367096,2.063605785,3.332891464,11.58802414,11.10007858,1.00525558,-2.758533001,4.764585495,9.847448349,7.67446661,7.253559113,6.619104385,1.517291784,2.725346088,10.05903149,7.196602821,-1.267213225,1.771913052,8.72821331,5.044270515,-1.32113719,1.586411595,8.35001564,7.613617897,0.436054707,-1.808214784,2.610860586,3.699796677,1.298336625,1
-497.2747192,21.31401825,-20.36674309,-6.817092896,18.33890533,18.42090225,12.45312691,4.519697666,-5.832795143,1.44676137,19.63396072,20.75135422,8.217141151,2.673650742,6.384331703,10.94490623,11.64189148,8.571797371,4.738274574,3.587302446,7.942479134,13.89213181,11.4282589,2.859854698,1.315264702,6.689556122,9.343084335,7.383608818,2.677145481,-0.81902796,3.207693577,10.67845058,11.90369987,7.668484211,3.030370712,1.074520469,4.711771965,8.327007294,4.59747076,0.639625669,2.892730474,4.557286739,2.882521868,1.746582985,1.609573841,4.043327332,7.501801491,4.23992157,-1.691886067,0.387261748,4.782926083,3.407615662,1
-501.224762,21.29817772,-11.56831169,2.55967617,19.9605217,13.04314804,8.339285851,6.50006485,-1.953950882,3.388718128,20.69713974,20.06420898,5.992218971,4.0545578,10.39341736,10.75173855,9.387858391,10.34607029,7.121803284,1.706138611,4.554035187,12.23555565,11.00849628,2.577152252,-0.084686935,3.241892099,5.101009846,5.622373104,5.644687653,3.342275858,2.232819557,5.962156773,10.38601112,9.557954788,3.884816408,0.740566492,4.01777029,5.386511326,-0.128473401,-2.036734104,3.705399036,5.627271652,1.729502916,1.572185516,4.686843872,4.95138216,3.454490423,2.087125778,0.851084113,1.715978622,3.729795456,3.019607782,1
-499.3788757,24.85179901,-8.68345356,3.066273689,21.46564865,16.13587379,10.05192757,7.468723297,-1.031487226,3.063647032,21.14767838,22.40437126,7.475954056,5.56678009,14.49322701,14.03927612,8.588281631,8.28025341,6.434705734,1.448509216,3.846456528,11.56391335,10.42123699,0.771260977,-3.030784607,2.726247787,8.312381744,7.937180042,4.794657707,3.320980549,4.386191368,6.069564819,7.251225471,7.627486229,4.677508831,-0.846689522,-1.590667009,2.770000935,2.953568935,-0.407968223,1.533009171,5.2474823,3.810174465,3.308630705,6.632107735,5.309009552,0.010635018,-0.194534525,2.565721035,2.057446718,1.023595691,1.3004179,1
-501.3251038,21.37477112,-13.20532799,-0.705345631,19.40366745,14.19901848,8.523271561,7.549451828,-3.234721899,-3.583236694,17.31131363,25.43149567,9.416790009,0.917108119,8.599713326,12.39783764,10.96487141,11.83911133,7.243509293,-1.594078064,1.525942326,13.3708992,13.88831711,3.058247566,-1.807417512,3.303499699,8.363864899,8.138403893,5.612987518,4.705447197,5.612761497,5.671581268,5.501647472,8.037200928,9.306012154,4.050681114,-1.382032871,-0.095483363,1.774893045,0.089833066,1.254835606,4.544917583,2.630172491,0.082563281,3.804668903,6.783124447,3.330944061,-0.007100448,0.082986116,0.197475314,0.836365402,2.269873619,1
-500.7610779,22.62656403,-12.65880489,-2.311476707,17.41897202,13.41192055,9.116054535,9.26335144,-4.350679398,-10.78038216,10.42586136,26.02231598,12.50462914,-0.780539393,4.718684196,10.81787205,11.20794773,14.16566849,12.23023129,1.65487051,-0.749523163,9.271255493,13.13273811,4.654486656,-1.348035693,2.321798801,6.133577347,3.122430325,-0.379361063,2.867496967,7.700958252,6.191053391,3.372997046,6.713860989,9.642874718,5.131396294,0.617256343,1.907087803,2.630689621,0.563122034,1.039485335,2.329479933,0.012226224,-1.076513648,3.198317528,7.133814335,5.992547035,2.059680462,-1.621546507,-2.596643448,0.543608427,3.573698282,1
-499.2979126,26.65193939,-8.647987366,-3.433308125,14.73617554,14.46435547,10.17255306,7.037446976,-5.030903339,-8.03324604,11.70943642,25.21162605,13.09933949,0.107604504,4.336320877,11.83370781,12.81733894,12.33735847,9.654623032,2.617721558,-0.551766396,5.216446877,10.87445259,7.585826874,1.194468379,2.157775879,7.067938328,5.137586594,-0.036520898,2.871632814,9.116458893,7.819120407,4.862333775,8.122436523,9.487451553,4.46768713,2.451206446,4.821603298,3.830832481,2.372387886,5.418826103,5.684853554,0.513718367,-0.173114955,5.007708073,6.647418976,4.000853062,2.402272224,0.757770538,-1.176301718,0.855782747,4.101719856,1
-499.4140015,23.34790039,-14.11226845,-4.690589428,16.71479797,15.05460548,8.27353096,3.181052685,-7.979453564,-7.328302383,11.48926735,20.24484825,10.19682884,3.551665783,7.034538269,10.00556946,10.70159531,10.81986809,7.938985825,3.736056805,2.687280178,5.714700699,9.334458351,7.743697166,2.463268995,3.204971313,9.031023026,8.654212952,4.220349789,5.870455742,9.307905197,7.774249554,7.339473724,9.758247375,7.320905685,2.305704832,3.275189638,6.939459801,6.436476231,4.525527954,4.60310936,4.262135506,3.514278889,5.527270317,8.489982605,7.359179497,2.935207844,0.929509521,2.482642651,3.739666462,4.145289898,5.520020485,1
-497.5905762,26.86414719,-9.131071091,-0.742914796,16.99544334,13.49259949,8.421121597,4.781106472,-7.227993965,-8.016902924,10.25970078,20.64162827,13.64982033,6.718096733,5.746130466,6.736401558,10.2541275,12.3809433,8.979113579,5.7435112,7.041792393,9.827638626,10.92207241,8.765053749,5.607481956,6.529990196,8.440347672,4.86852169,0.862271488,2.533195019,4.843429089,5.478294373,8.318712234,9.565607071,4.957852364,1.554765701,4.103843212,6.702153206,5.600736618,3.325767994,1.772879362,1.583902597,2.780804634,4.119746685,5.038755417,4.672398567,1.701635122,-1.309397578,-1.03575778,0.769994617,2.271779299,4.109952927,1
-506.5744019,26.82565689,2.412231445,0.412339091,10.66181946,12.36505127,7.713854313,3.061457634,-2.856559515,-3.133816719,8.979639053,20.52490997,17.34637833,7.864737988,6.055149078,9.956417084,11.63438416,9.690722466,5.637756348,2.413029194,4.351593018,9.295042038,9.425635338,4.659767151,3.00283432,6.24814415,8.039892197,5.697324753,3.176675558,3.451991558,5.755027294,8.79804039,11.08714676,9.917034149,5.386199951,3.194910049,6.684596062,9.286297798,4.564643383,-1.098660946,1.089768887,6.301578522,5.817531586,3.01142025,3.878232718,4.317587376,0.759525299,-1.508764982,-0.201476872,0.039916873,-0.847587347,0.91032064,1
-510.0343323,24.61875916,3.131972551,-0.985426486,6.846552849,11.18806839,10.33326244,5.362113953,-2.517333508,-2.080780506,11.36813736,20.73579979,13.94036293,4.941986084,7.016444206,11.71235085,9.973686218,6.613731384,5.101956844,3.067923546,3.559875488,9.183794022,11.76290894,5.894306183,0.785439134,3.830340147,7.460500717,4.459079742,0.635755062,2.468125105,6.588149071,8.502000809,9.042749405,8.558646202,6.151533604,4.815569878,6.687330246,6.846459389,2.210081339,-0.842355013,2.076785326,5.015199661,3.993065357,4.099065781,7.031183243,7.012346268,3.322538376,1.144279957,0.39989385,-1.348717928,-0.799913883,3.193101883,1
-507.1696472,23.3409729,-1.000439525,0.872897863,10.64800072,14.98977661,16.01362801,6.167976379,-5.784696579,0.70928055,16.28633881,19.95868683,12.4212513,4.05166769,2.798282623,9.07676506,11.17977142,5.004354,1.530374527,3.749812841,6.431767464,9.840608597,11.04946136,5.480268955,0.788853765,4.069515228,7.232716084,2.87343502,-1.882887602,0.770134807,5.582608223,6.357377052,7.668143272,10.48286438,7.595748901,2.846524954,4.887025356,7.110926151,3.412088633,0.939776182,1.526694298,1.165508866,2.3201828,4.989459991,5.449840546,5.139782429,3.833841324,0.215136379,-0.957878351,0.709193587,1.256473422,2.966431618,1
-501.6025391,26.53266907,-8.431154251,-9.599752426,11.04137993,22.22676086,16.6131382,2.535675049,-5.702756882,1.29552865,13.73540878,18.06801987,15.27973747,10.11108398,4.668656349,3.864458084,7.95778656,9.492822647,5.966291428,2.755111694,4.281425476,9.05995369,10.2359333,4.645213127,0.788648248,5.417788506,9.660352707,5.076395035,-0.033128083,3.368515491,9.274744034,9.682704926,7.111091614,6.278203964,6.835229397,6.912277699,5.433317184,2.929895878,2.095362663,3.488068819,4.389543056,4.041031837,3.708719969,3.972626209,5.470656395,6.317593575,2.993833065,-1.02992487,0.067909479,2.731310129,2.251369476,1.61277914,1
-486.021759,35.68964767,-23.28842926,-29.60967636,10.66450119,35.24252701,19.32579041,-6.986929417,-13.30182838,-0.102554485,16.18712044,23.52061081,19.79279709,10.00822639,1.920183301,2.003488541,9.700224876,14.50822926,7.650262833,-2.349142075,0.453740358,13.02870083,15.89874458,4.852115631,-2.09051013,4.584061623,11.02134132,5.761520386,-0.745612383,4.024214745,12.8570013,12.58128166,5.977377892,3.969489813,6.809980392,7.640408993,5.574347496,3.507586956,1.658018947,0.910079598,3.354699135,6.426283836,6.25852108,5.256402969,6.465984821,6.365175247,2.682984114,0.407097578,2.205717087,3.510335445,2.155060053,1.697212696,1
-478.4437561,41.86346054,-23.64900398,-30.18055916,12.79527569,36.82351303,17.33078766,-11.81171417,-16.4779892,3.410547256,25.56114388,30.10112381,15.37263298,-2.129964828,-4.758160114,7.092610836,16.98441696,13.44524193,2.408332348,-1.468674779,7.373887539,16.89078522,11.96829605,-2.494104862,-7.116883278,2.038377762,8.31410408,2.713351727,-2.044226646,6.155097008,17.4215126,15.2545557,3.941751003,0.586743832,6.323671341,8.28956604,3.513718128,-0.348123491,-0.127569899,1.992097259,4.464903831,5.940398216,5.214396477,3.320789337,2.474316359,3.113158226,3.257710218,2.01604867,1.823299646,3.789714575,4.964259624,3.848766804,1
